tweets,label
"@ZachBridwell @sgalbraith32 @PapaJohns @pizzahut @dominos @littlecaesars Bridwell, more like Bridunwell. You’re about as dumb as my sock drawer",1
"@mayoroflyndon @sgalbraith32 @PapaJohns @pizzahut @dominos @littlecaesars Any type of Bread, Sauce and Cheese= Pizza. It’s simple!",0
@PapaJohns y’all half ass my food. the shit not cut and i ordered extra sauce and didn’t recieve it🙃🙃,-1
"Wtf is a ""papadia"". #papajohns #garbage https://t.co/lmsauTzE34",-1
@PapaJohns Been waiting over 2 hours for our pizza to be delivered. Still no pizza. Calling to get an update and have been on hold for 30 minutes.,0
Our #RobotTheater entry - Robert Frost’s “Fire &amp; Ice.” Made with the @birdbraintech #HummingbirdBit @PapaJohns box (after we ate 🍕) #robotpoetry #edtech #edchat @ideaillinois Built by myself &amp; @tsuejohnson &amp; @CoachWithit &amp; @c_johnson007 because why not?! #beUnited #rowvastrong https://t.co/ZwRu71gkPZ,0
@PapaJohns why'd you guys take away the zesty Italian trio =[,0
"@AY68 @emmacattt @sgalbraith32 @PapaJohns @pizzahut @dominos @littlecaesars Yah, Catherine, suck it",0
@CoHosch Easily one of the 15 best meals of my life.. #indescribable @PapaJohns @SHAQ,1
@Scott_Addie @NickHeidke @PapaJohns https://t.co/ZVZjeWvvB8,0
@PapaJohns Ordered pizza at 8pm and delivery time 31-41 mins. Now 9:10pm and pizza is “still preparing” so it’s going to be at least 1.5 hours for our pizza to get delivered. WTF is this madness!,-1
"@pizzahut @dominos @PapaJohns @godfatherspizza @papamurphys This was our PATHETIC Valentine's wannabe veggie dinner from @littlecaesars ""Pizza Is My Valentine"". It sure doesn't look anything like the veggie pizza on your website! 💩🤬🤮 https://t.co/to2nDU6viG",1
"@NickHeidke @SeanPKelley @PapaJohns I can trump your story. Ordered a pizza at 5:00 tonight from a different place. After calling a couple times and finally deciding to cancel and get a refund, the driver finally showed up at 8:30 and was clearly under the influence of something.",1
@mayoroflyndon @emmacattt @sgalbraith32 @PapaJohns @pizzahut @dominos @littlecaesars I just wanna know who the assholes who said yes are but I guess they are Catherine,0
@mayoroflyndon @emmacattt @PapaJohns @pizzahut @dominos @littlecaesars This is the content I’m here for,0
"@emmacattt @sgalbraith32 @PapaJohns @pizzahut @dominos @littlecaesars Catherine, you wouldn’t know a pizza if it hit you upside the head",0
@sgalbraith32 @PapaJohns @pizzahut @dominos @littlecaesars Pizzas aren’t served on bagels. Bagel pizza.,0
"@PapaJohns yo you guys need to promote Kevin at the Via Linda location in Scottsdale, AZ. That was the most pleasant ordering experience I’ve ever had anywhere. Ever. Send that dude to corporate and let him call shots. #promoteKevin",1
@PapaJohns check your dm’s,0
@PapaJohns In an interview on @CNBC with Papa John (John H. Schnatter) he mentioned a “Day of Reckoning” where the record will be set straight and to “stay tuned”. What can we expect from this day of reckoning? Papa John mentions this in the https://t.co/SJVltYBIcd,1
@AdamOB9 @sgalbraith32 @PapaJohns @pizzahut @dominos @littlecaesars WHAT?! It has the 3 essential elements,0
@PapaJohns @PapaJohnsNASH thanks PapaJohns for the Valentine’s present https://t.co/aR9xtcpwkM,1
@sgalbraith32 @PapaJohns @pizzahut @dominos @littlecaesars Who are these assholes saying no?!,0
im on the way @PapaJohns,0
"Hey @PapaJohns, your logo looks great next to a Trump sticker and a Confederate flag. Solidly on-brand for you guys. https://t.co/dVbbJyr3hr",1
"@PapaJohns_sv He pedido esta promoción y por costo adicional las hice de especialidad de lo cual las pido habitualmente de la misma especialidad, pero podrían decirme de que son? Porque no le veo de que son realmente y la persona que me atendió me dijo que así eran esas “especialidades” https://t.co/n8jPNIoft1",0
I live 0.2 miles from @PapaJohns and we’re at a 90min delivery time and counting. I’m impressed.,1
@nunez0995 @PapaJohns My man 💜,0
Are bagel bites considered pizza? @PapaJohns @pizzahut @dominos @littlecaesars,0
@PapaJohns Ordered a pizza over an hour ago. What's up??? Can't even get tge store to answer. Last time I try to order from y'all. Should've learned my lesson the first time.,1
@vinylcaitlin @PapaJohns Papa John's is awful.,-1
"@papajohnschile Estimados, les presento la calidad del servicio de entrega y la pésima o nula atención por parte de la encargada de su local de Antofagasta sur. #papajohns #pizza #Antofagasta https://t.co/InebnSlhw5",0
@papajohns what are u guys waiting for partner up with @isynir he won’t let u down!!,-1
@PapaJohns Looking forward again! 🤞,0
Last night Cody said @PapaJohns really isn’t that great of pizza and I’m not sure if I can get over that,1
@PapaJohns for dinner tonight!! Yasssss and btw these new papadias are amazing!!!!! Ive had like 2 already,1
@PapaJohns app is down and the stores have me on eternal hold! What fresh Hell is This?,1
@gyzoman @Brit2331 @PapaJohns 💜💜,0
@caitlin_warnick 💯,0
"I've never had an issue with ordering @PapaJohns bar the one time I ordered ahead and the website didn't send that info but the local storefront fixed that when I called. But this, to offer something I can't claim is ridiculous.",-1
@Brit2331 @iSynir @PapaJohns I vouch @PapaJohns,0
@PapaJohns are there any coupons or discount codes that can help out a family of 4 for dinner??? Help! 😫😫😫,0
"Ordered @PapaJohns today &amp; probably the worst pizza I have eaten. It unfortunately tasted like it was old, arrived at the house super cold. This is the third time I have ordered from this location and there were issues! Very disappointed.",-1
@PapaJohns Let's see if this papadia is as good as it looks in the commercials.,1
@shawnaciii We hate to break your heart! DM us?,-1
@HZinninger Safety first! Yummy pizza at home second 😋,1
Trying that papadia I couldn't take it anymore. Saving this for next time. https://t.co/UiZkWrXOui,0
"Game day for the birthday boy Jalen Price! 

🎂 #LetsGoTips x @PapaJohns 🎂 https://t.co/v186IGQgWv",-1
peonies  nigger dick @PapaJohns,0
"@PapaJohns I just ordered one of these heart shaped pizzas. It was undoubtedly the worst pizza I have ever had. Besides barely getting the pepperoni I ordered on it,  I didn't even get the second ingredient I paid for.",-1
@PapaJohns ..,0
@PapaJohns Yes we got it fixed and there was no problem after that,1
@LueHannah2 We're sorry the first toppings were wrong! Were you able to get this fixed?,-1
@Roarbutt ❤️,0
@Missypoo586 The pizza love just can't be contained in one day!,1
@CM_Morson @pizzahut @dominos @PapaJohns 🤷🏽‍♀️,0
"@PapaJohns, @dominos , let me ask you how far are you willing to go make a customer happy? Because @pizzahut is willing to forget half your food after you drive 10+ miles just to go there and then give you a tiny credit for what your missing. Campaign for my business GO!",1
@AskPayPal I just bought a gift card for @PapaJohns because I misunderstood that I can pay for pizza on their site using PayPal. All the customer service lines are busy so it's only giving me the option to call but is there some way I can get the gift card I just paid for faster?,1
@bryanboling @PapaJohns Awful. Dominos for life,-1
@TanGyal @pizzahut @dominos @PapaJohns Ummm that’s crazy.... that’s all I eat,-1
"@PapaJohns @AskPapaJohns having to wait for almost an hour after your app told me that my order was ready, when it clearly was not is completely unacceptable. I won’t be ordering Papa Johns for a while after this. Smh",1
@PapaJohns  A delivery fake!,-1
"Yeah,@MoEgger1530 spittin’ facts here! You’ve got to go with @papajohnscincy! Better Ingredients, Better Pizza, Papa John’s! #PapaJohns #Cincinnati #NKY https://t.co/qXqQ2ALuxY",1
@RobbyJHughes @PapaJohns @papamurphys Man that makes me glad I went with @dominos!!,1
"@PapaJohns at this point I still haven’t gotten my food, and I’m gonna need a refund. This is totally unacceptable and ridiculous 😤😤",-1
If I request the pizza cut into squares can you do it please @PapaJohns .,0
"Take 1: @PapaJohns makes it thin crust so you don't feel bad eating it all by yourself.

Take 2: they make it that way to remind you-- you're more than enough. https://t.co/uTeKIjUu6a",-1
"Philly Cheese Papadias...mmm 
Has anyone else tried these from Papa John’s? What’s your fav? 
@PapaJohns https://t.co/e6Fqg85LF9",0
@brandyoni3452 Hearts come in all shapes and sizes - this one just has a little more love in it than others!,1
"@PapaJohns And they tasted good too, definitely buying again in the future 👍",1
@DCCelebrity We happen to love them! We'd also love it if you gave it a shot!,1
@CM_Morson @pizzahut @dominos @PapaJohns I’ve never heard of turkey pepperoni,0
Seriously #papajohns.  Not happening tonight.  Ordered cancelled! 2 damn hours.  Must be out of your damn minds. https://t.co/cjBTzMv99j,-1
@knqz_ @PapaJohns 💜💜,0
@PapaJohns why did your app tell me that my order was ready but when I got to the store it wasn’t ready? Idk but as a long time customer that isn’t acceptable tbh 😕,1
Since when does ordering pizza from a mile away take 129 minutes? 😒 #PapaJohns I feel like I just got scammed out of $2.99 for paying for priority.,0
Hey @PapaJohns if you want to save your company you should make your mascot baby papa john. Thanks.,0
@PapaJohns Store number 4628 gave me terrible service tonight. Wrong pizza’s and not cooked. They stated they credited our account but did not state with what. And over charged us.  Very upset.  #wtf,-1
"Well done to Papa John's, you just lost customers over a shitty ordering system. 👍🏻 #papajohns",0
@PapaJohns 🙌🙏🙌🙏😊😁😘😉 #PAPADIAS https://t.co/ctinNxLXhD,0
@PapaJohns lol missing the key ingredient of a cheese pizza https://t.co/UaDt0K0e8j,1
@iSynir @PapaJohns Vouch,0
"@OutDaGreat @Impulseur227 @PapaJohns ""La vie de lougah"" 🎶🎶🔊",0
@PapaJohns my lunch tonight..,0
@iRyxii @PapaJohns YESSS,0
@RanchyNips @PapaJohns Yesss,0
@PesoFuhYoBih @PapaJohns 👀,0
@iSynir @PapaJohns 👀‼️,0
@iSynir @PapaJohns We need it bro,0
@iSynir @PapaJohns YESSS,0
Synir x @PapaJohns partnership? 🤔🍕,0
@PapaJohns On our way to pick up our order!,0
@Roarbutt @PapaJohns Papa bless,0
@PapaJohns Papadia❤ https://t.co/8kO5DzSJkB,0
"Now I’m thinking @pizzahut @dominos @PapaJohns NOBODY offers turkey pepperoni!! In year 2020, with all the different dietary restrictions and in this society that accepts any and everything... I can’t get turkey pepperoni at a worldwide franchise establishment?!",1
"Another @ClemsonMBB win = 🍕🍕

Get 50% off your order tomorrow on https://t.co/uHa1essPNq using promo code Clemson50!!

#ClemsonGRIT https://t.co/EpowvGoKaj",1
@iRyxii @PapaJohns My man 💜💜,0
.@PapaJohns you guys should partner up with @iSynir. He makes amazing content and is growing so fast. I would order so much more if you sponsor him! Thank you,1
@RanchyNips @PapaJohns 💜💜💜,0
Hey @PapaJohns you should sponsor my man @iSynir. He always talks about it on stream and I want to order but I need his code. Please 🙌🏼,0
@McKennaWarren_ @PapaJohns @PapaJohns @PapaJohns,0
@PapaJohns my pizza ain’t cut so I threw it out the window,0
@PapaJohns  @PapaJohnsMiami $4delivery fee is ridiculous. Might as well buy little caesars for $5,-1
@Guhreen I think @PapaJohns is the only acceptable answer 😤,0
Hey @papajohns your app blows. Tried twice to order a pizza and twice it froze and killed the shopping cart so we had to start over. I’d rather eat a frozen pizza than deal with this.,-1
@littlecaesars @pizzahut @PapaJohns balls in your court.,0
@PapaJohns Fumin gone to order online choose everything only to b told they close at 11 and my order was going in at 10.40 rung up and was told they stop taking orders ready to close in my opinion to keep customer base they shud of honoured that amount I spend 😩😩😩😩,-1
@LeahsStrange I actually just ordered a PapaJohns sandwich thing... i dont remember what they called it. Lol,1
@HybridTS @PapaJohns Much love 💜,1
@PapaJohns You should look into sponsoring my boy @iSynir absolute goat on the sticks an amazing content. ❤,1
My mood right now #papajohns https://t.co/iT4vNnKFkW,1
@Atk4May @PapaJohns 🥺🥺💜💜,0
@Stephan62802512 @PapaJohns Such a waist,0
@PapaJohns god this wouldnt happen if john was still here and HE DIDNT SAY THE N WORD,0
@PapaJohns Papadi was bomb,0
@iSynir @PapaJohns Imagine: use code SYNIR for 10% off your next Papa John’s order!!! ... i would make the 30min drive every week!,0
Yo @PapaJohns should totally give my dude @iSynir a sponsor! He loves your pizza so much he talks about it nonstop!,1
Still miss founder John. Walked in asked about specials told only online. Has to go to my car and place order. https://t.co/cVYeB2EP7j,0
So @PapaJohns shorts me on 5 sauces for my family and when I call tells me I can get a free one next time I come in.  Seems like @PapaJohns should either bring them to me or at least refund me.    @dominos would have brought me a medium pizza,1
@PapaJohns Love em,1
@JAAYXVX Now THAT is true love! 😍,1
@littlecaesars Can’t stop thinking about how much I hate @PapaJohns,-1
@Atk4May @PapaJohns It would be a dream come true!,1
"Thou Shall NOT Wear Flip Flops If Thy Heels 👀 Like Pizza Crust‼️

PapaJohns: 3:16😭",0
@AndreyMacy @PapaJohns We're so sorry for the long wait! Can you please DM us?,-1
"Fat guy review:
Papa Johns Papadias thingies are lousy as hell.  Dry with a severe lack of cheese. Worse than cafeteria food. I will be avoiding these in the future.
You want a pizza sandwich thing? Buy an actual pizza and fold it in half. Much better. @PapaJohns",-1
"@PapaJohns Neither did yours, it had almost no toppings or cheese in it :p.",0
"My @PapaJohns #PizzaMood is... I had to leave town unexpectedly and my roommates are sick. So to help my Boy avoid the plague, I ordered him pizza from the bus! https://t.co/2BjuYYD0u3",-1
@KingRauni @Knowledgejxms @pizzahut @Dominos_UK @PapaJohns https://t.co/JkRPPzlHT2,0
@PapaJohns double pepperoni and I only got 13 pcs of pepperoni on a large lol... not cool,1
@PapaJohns sponsor @iSynir this man just made me hungry for some pizza by talking about it in his stream!,0
@PapaJohns https://t.co/T4TtGfSpIm,0
"Papa John's İspanya'da Vegan Pizza Satışına Başlıyor
#papajohns #pizza #veganpizza #ispanya #dergi
https://t.co/LEfPZTwH4Q",0
@PapaJohns_ES @PapaJohns Así entrega vuestras pizzas @UberEats @Uber_ES https://t.co/CdRtYm3rxw,0
@PapaJohns was right. The day of reckoning. https://t.co/nHNbRQmCdV,1
@PapaJohns this is not the works pizza I ordered. https://t.co/fCz6IRnsmI,0
Que ganas de una pizza de @PapaJohns,0
@PoojaOnTV I like @PapaJohns unsauced wings,0
"@PapaJohns, normally when I order an extra cheese, I expect it to come with more than what already comes standard. https://t.co/VJS534iTAx",1
"@PapaJohns_ES Ultima vez que os pido algo. Pedido hace 1 hora, 35 minutos de retraso según vuestro tiempo de entrega...vivo a 25 metros (lo podéis traer andando!) y no tenéis ni idea de donde está el pedido.",0
"Today I bought a pizza at @PapaJohns 

I got the one called The Works Extra Large Original Crust; this pizza costs in USA $20,00 but I payed here in #Venezuela $28,00

A difference of 40% more, that is the cost of a dictatorship with no fair trade rules and no economic plan.",1
"@PapaJohns order placed: 16:06
Delivery time: 29 minutes
Current Time: 17:06
Still no pizza... #dissapointed #sad",-1
@Pixelchans We figured it’s not our place to break your heart. ❤️,0
@FitchFootball @wedding_daniel @DjMazeFaze5225 @jmeinert5 @PapaJohns What was St. valentine day massacre.?,0
@AndrewRecord @DanielOSax @dominos @PapaJohns Yeah I hecked up last night. I got papa johns because it was cheaper for a heart shaped pizza for delivery. Took two hours to get it. Should’ve just paid the extra couple dollars for dominos.,0
@schristophero96 They look so snug in their parchment paper blankets! 😍,0
@PapaJohns  lmao your pizza is shit. https://t.co/dJKwaDanZo,1
@IknowTheRules1 @sajadah @PapaJohns Its down the road from you.. but the one round the corner from your house needs one for sure!!!!,1
"@brucewilson283 @PapaJohns Yep vegan cheese, sausage and jackfruit pepperoni 👌",0
"I bet youve never seen a sandwich do yoga before
Hummmmmmmmmmm
Introducing the new papa dias for just 6 bucks 
Better ingredients 
Better pizza
@PapaJohns",1
@boggits @Dominos_UK @PapaJohns wouldn't have ignored you.,0
@BWWings Dont be @PapaJohns How they started losing business... We love HTown and we will keep our title,1
@MoProblems360 @PapaJohns Think they went that way https://t.co/3fIwMXlb3N,0
@IknowTheRules1 @B4M813 @PapaJohns Because we’re coming around for breakfast 😋,0
"@PapaJohns honestly, how are you still in business?",1
"@PapaJohns and now after being on hold for fucking ever, they say it wont be here for ANOTHER hour.",-1
Where can I get some of those @PapaJohns shares?,0
@PapaJohns totally rediculous. Are you really incapable of providing me witha realistic ETA? https://t.co/NbDmD4KQYk,1
@raluu_09 @PapaJohns_ES @SkoneBOT,0
"@PapaJohns I wish you guys knew how to deliver in a timely manner.
*stares at pizza ""still being made"" over an hour after it was supposed to be here*",0
"@PapaJohns_ES a ver para cuando os actualizais y empezais a poner al menos, camarera/o que no cuesta nada #FeminismoEsVida https://t.co/8uPNnAuzQU",0
@liz_kamille @PapaJohns What even are those 🥵 I tried their cinnamon scrolls last night though!!!,0
@DanielOSax @AndrewRecord @dominos @PapaJohns And dominos has a garlic butter crust for no extra charge. 🤷🏼‍♀️,0
"You want it, you deserve it. Why not order it? #papajohns #betteringredientsbetterpizza https://t.co/HnuDuUG7oN",0
"@PapaJohns @pizzahut 
CALL CENTERS SUCK",0
@PapaJohns explain to me whose brilliant idea it was not to have a cancel option on the app when you can’t get through to your stores over the phone? All I want to do is change a delivery time. Thanks smart guys. #ColdPizza4dinner #PapaJohns #Pizza,1
"@PapaJohns I got a email from you guys for a coupon for a free 2-topping pizza and i've tried redeeming it but it either tells me, i didnt meet the requirements or it goes back toy reward page with nothing in my cart, i dont understand why",1
@PapaJohns ordered a pizza from one of your branches took 1hr to arrive and then to open it to being cold! Rang store to come and collect it and get refund and apparently this can not happen absolutely disgusting service and product will not order again!,-1
@AndrewRecord @dominos @PapaJohns And considering I got a free medium 2-topping waiting ready from Dominos? Pretty clear choice.,1
"@PapaJohns About to get my 8th pizza this week, (even though there is only 7 days in a week lol) the love is real! ❤️",1
"@PapaJohns_sv  que bárbaros, mal servició, ni un vaso de agua pueden regalar a uno.  

#papajonhnselpaseo.",0
"For lunch I decided to order pizza.

Ordered at 12

It’s almost 3:30 now.

I’ve already called the store and they said it’s coming soon an hour ago.

@PapaJohns how soon is your soon?",0
@PapaJohns @OneTrickTofani https://t.co/y0iPUW302s,0
@stickermule @PapaJohns Pizza,0
@IknowTheRules1 @B4M813 @PapaJohns I’m not a fan of takeaway rather have home cooked but days like this deserves a full blown indulgence of nothing.,1
@lauratsabet @PapaJohns Vegan pizza - is that a thing?,0
@B4M813 @IknowTheRules1 @PapaJohns 🍍🍍🍍🍍,0
@IknowTheRules1 @B4M813 @PapaJohns Had lunch then was going to cook but couldn’t be bothered to go out #dennisthemenace also was was supposed to be away 🤷‍♀️,0
@PapaJohns Swindon office are not picking the phone up. Waited over an hour for delivery. Please sort it out,0
@B4M813 @IknowTheRules1 @PapaJohns https://t.co/zwz2xoFcTB,0
red asian pussy  dark turquoise @PapaJohns,-1
@conomunista96 @PapaJohns_ES https://t.co/wWEzvlsGSx,0
Omg have @PapaJohns gotten rid of the vegan hot dog scrolls??,1
The horrible customer service my credit union experienced from @PapaJohns  yesterday was literally insane.... who sends a pizza not cut and then give US attitude #badservice,-1
A delivery man with @PapaJohns pizza rang my door bell tonight and asked if he was at number 9 (I stay at number 10) for a very brief moment I almost said yes 🍕🤤,0
@sheseemslegit @PapaJohns @AskPapaJohns Papa John's is the worst pizza around.  Always go with a local joint.,-1
@Bolxevic_ @PapaJohns_ES Te imaginas que me la mandan x pena,0
@conomunista96 @PapaJohns_ES alguien tiene hambre.,0
Hey @PapaJohns y’all hiring here’s my pizza cutting skills https://t.co/iILfaCAqso,-1
@WVUhoops @PapaJohns No its on espn+,0
Deleted the @PapaJohns app today after using it many times. My mistake was placing the order early. Theirs was offering it free after three phone calls and charging me anyway. #notagain #knowitwasatoughnight #justfollowthrough,1
@PapaJohns How come every time you guys update your app I lose my points towards a free pizza?  Do you guys make the points expire after a certain amount of time because I order about $50 worth of food every time I order and I feel like I’m being penalized for not ordering,1
@ecooke1000 @PapaJohns #papajohns #badpizza #iwantarefund,0
@Missypoo586 @PapaJohns My local take and bake shop @SuperStarsPizza did this so much better!!! https://t.co/am0oIwGisr,1
@IknowTheRules1 @B4M813 I’ve ordered 🍕🌶🍍 ASAP @PapaJohns will continue discussion after ( low on fuel ) #dennisthemenace,0
It was a very poor service with uneatable tampered bad pizza @PapaJohns https://t.co/WdodB8Gus7,-1
@PapaJohns a pizza quesadilla??? When @lilaloudermilk has been making them for years??? Run her her money please,0
I really dont know how @McDonalds got a bad rap for being a low paying job when @PapaJohns and @pizzahut are worse.,-1
I am so angry with @PapaJohns #bradleystoke #bristol . Customer service was so rude and couldn't understand English properly. They eventually replaced the pizzas but I swear they've done something to it! So cant eat any of the pizza. They've definitely tampered with it. #foul,-1
"1000 orders of tots = 10,000 tater tots for jasonwhitlocksfy and papajohns founder John Schnatter https://t.co/1ixHgGiDhP",0
When Cale’s about to throw away almost an entire thing of @PapaJohns garlic butter sauce... #howdareyou @caleahearn11 https://t.co/ci8TdgLRUt,0
@PapaJohns  you go t do better my Pizza was cold geesh!!!,-1
"Kind of crazy to see how the story after this podcast was that Papa didn't eat however many pizzas he said he would eat. Really? The board at @PapaJohns are manipulative dicks.

Won't be eating @PapaJohns anymore.",1
"Didn't really keep up w/the @PapaJohns story when it happened - all I heard was that he said something bad 

After hearing Papa's side on @h3h3productions, I'm with Papa on this one. Feel bad for the guy. 

https://t.co/Gf97qgFOuT",-1
"wtf papa this is an epidemic (not you Mr. Shnatter, you're great. i know it's because they outed you). i still ate it and was pretty good. @PapaJohns @h3h3productions https://t.co/eztBREEz3z",1
@PapaJohns We had to get a new one cause the toppings were wrong and it was cold BUT THANK YOU FOR THE CUTE RESPONSE,-1
"@PapaJohns Mmm, IM ORDERING",0
I cam confirm that @PapaJohns vegan menu is delicious.,1
I remember when @Knowledgejxms tried to tell me @pizzahut was better than @Dominos_UK and @PapaJohns . I just received the dryest pizza 😒😔 @JayJay_Music,1
"Upset you didn't have a date last night? ☹️ It's OK; Free pizza will be there for you.

Order yours today using promo code: FREEPIZZADAY https://t.co/8oQ7iGbIuJ",1
"@PapaJohns Ordered for wife &amp; kids to celebrate v day. Came an hour late, hard &amp; cold. Immediately called store where I was on hold for 18mins, hung up on, called back to be on hold another 12mins. Rude manager didn't even guarantee proper order when called today to verify. #BellflowerPJs",-1
@PapaJohns gross,0
"Will @PapaJohns offer the half off pizza deal for @OrlandoMagic fans if @Double0AG wins the #DunkContest ???

#magicaboveall",1
Those papadias look absolutely trash @PapaJohns,1
@PapaJohns Bring back the real papa.,1
"Very well done piece by @CNBC  on pizza biz especially one of my favs, @PapaJohns. 

IMO their new #Papadias is 10x better than P'zone. However, imo, advancing out of 4th position will require a sub sandwich w/ amazing bread &amp; freshest ingredients (optionally cold or toasted).",1
"@KINGISSA227 @Impulseur227 @PapaJohns Impulseur publie  des choses là...hors le mois est loin déjà...avant fin du mois on aura avalé toute la salive de nos bouches...on va faire comment? 😁,"" La vie de Lougah"" press replay",0
@pizzahut wth!!! I got rewards points but you won’t delivery me my order because it doesn’t hit the required amount.. yet charge me delivery .... @PapaJohns won’t do that to me.... I pay delivery and they bring me my free pizza. $18 I could have had @UberEats bring me food food,1
@thesparklewedge @PapaJohns Mmm well that sounds good. Maybe get the pizza for appetizer ;),1
"Who else got screwed over by @PapaJohns last night? They never showed up with our food, didn’t call and wouldn’t answer their phone. Now if they would just refund my credit card that would be great. Happy Valentine’s Day right?! 🤷🏼‍♀️",1
I love you @PapaJohns https://t.co/sr1SjBVvuz,1
Thank you @PapaJohns for having heart shaped pizza again today! ✌🏻😍 🤗 https://t.co/iH14FDNU3N,0
@Deegs_OCC @Chris_Stark @mrjakedwood @scott_mills @Battersea_ @bbc5live Yum! Congrats on the award!🥇🍕,-1
@DanielOSax @dominos @PapaJohns Bro $11 for a heart shaped pizza... it’s dominos all day man,0
@PapaJohns went to pick up a pizza the guy was on the phone  Register &amp; then went to make my order didn't wash his hands I said wait a minute u not gonna wash your hands he said u want me and to no wanna refund thank u. people are getting sick wash your hands,-1
I wish @PapaJohns would STOP sending me stuff. I will choose @pizzahut every time! Not bc of the pizza it’s literally SOLEY based how they treat customers. @PapaJohns could learn a thing or 2 and maybe they’d get customers back. @PapaJohns Twitter customer service is even worse.,-1
@OutDaGreat @Impulseur227 @PapaJohns 🕺,0
Thank you @PapaJohns https://t.co/L3hLOb7huj,0
@sarahMMITG We're all yours! Dm us?,0
"For those to whom our country matters, WE WOULD. Are you saying that if we all cancelled our cable TV, stopped going to ChikFilA, OliveGarden, Subway, HobbyLobby, PapaJohns, HomeDepot, etc. the cops would come or we wouldn't survive? Wrong, I think. https://t.co/dmWRCf7Je0",-1
@PapaJohns I absolutely got a @MountainDew https://t.co/pxVVbVERfl,1
#youknowit. The best things come in LARGE packages! Use code 1899LG1T to get 2 LARGE 1 topping pizzas for only $18.99. #papajohns #large #pizza #tasty https://t.co/R31Be0tw3Z,1
Satisfy your hunger with this SWEET chicken wing deal! Use code 999PJUW to get 6 wings or 10 Chicken Poppers + ANY bread side for a humble $9.99. #papajohns #pizza #tasty #betterfood https://t.co/ZHHZpNcqhW,-1
"@PapaJohns Looks like a Calzone and a New York slice had a big,beautiful, cheesy, baby! #FeedMePapaDias",1
Have your opening day celebration carry over into today as there is 50% off @PapaJohns all day today! https://t.co/ObvTdoatkt,0
I guess @PapaJohns wanted to make up for the ridiculously long delivery wait even though I ordered online 2 hours in advance by giving me a free pizza tray lol https://t.co/PeS9pUXpOT,1
@DrewSnyds10 @skleinn @PapaJohns @SHAQ @PapaJohns @IAmPapaJohn WWJD - how would you have handled this John?,0
Don’t ignore me @PapaJohns,0
"Repitan conmigo: 
¡mi mejor sentimiento siempre se expresa con una The Works! 😋🍕
https://t.co/4FGwhtNKdD",0
@DrewSnyds10 @skleinn @PapaJohns is this for real how you treat customers? @SHAQ We have a problem!,1
"Nice to read this coming from someone besides me lil self. I've boycotted corporations &amp; brands that fund GOP for yrs because it feels like the right thing. Imagine if even just those who voted for Hillary boycotted ChikFilA, PapaJohns, Subway, HobbyLobby, &amp; HomeDepot, Hulu, etc! https://t.co/ub7Yq9S8iO",1
Earn #giftcards for things you already do online! Go to https://t.co/J8iEFmUg72 #Amazon #AppleStore #Bestbuy #Converse #eBay #Etsy #Facebook #GameStop #GooglePlay #Groupon #Hulu #Ikea #iTunes #Macys #Netflix #OliveGarden #PapaJohns #Sephora #Spotify #Starbucks #Target,0
The best things come in LARGE packages! Use code 1899LG1T to get 2 LARGE 1 topping pizzas for only $18.99. #papajohns #large #pizza #tasty #youknowit https://t.co/3YeedOr36b,1
@PapaJohns Imagine being this poor!,-1
@PapaJohns why can I use my rewards?,0
@iSynir @PapaJohns @sarahgrape96 Ayyy haha,1
@GamingWithNuke @PapaJohns @sarahgrape96 Hey that’s where I work 😂,0
"You want it, you deserve it. Why not order it? #papajohns #betteringredientsbetterpizza https://t.co/GPjtgUD56G",0
"Take a break from cooking + get some @PapaJohns Pizza this weekend! Don't forget to use your SAFE 2 SAVE points for 50% off any regularly priced pizza!

#papajohns #savemoney #savelives #SAFE2SAVE #deals #discounts #freefood #Houstoneats #SanAntonioEats https://t.co/XNgVD2jnMd",1
Can your sandwich do this? We didn’t think so. Introducing new Papadias for just $6. https://t.co/DeRnoawc2i,1
🍕 Watching the Mountaineers take on Baylor today? @PapaJohns has you covered! Use promo code: WVUPIZZA for The Mountaineer Pizza! https://t.co/CdD2wFzAgR,0
"@unfilteredchamp We're touched by your prose
and we'd give you a rose
so pretty and red
could you dm us instead?",1
@maskanimal We hope they didn't forget the drink!,0
@devlin08 @PapaJohns IDK but I cancelled my order. You would think they’d stop taking orders long before they get to the point of 3.5 hour wait times!,-1
Can we get into this pizza though! @PapaJohns is real cute for this one 🥰 https://t.co/YmVHN4Wgv8,1
@jessvergz @PapaJohns Hey! At least you received a response. They delivered a cold pizza and brownie to me 1.5 hours after I ordered (with a 45 minute estimate) and haven’t bothered responding.,-1
@PapaJohns Where is the ham &amp; pineapple papadia?,0
"Happy #SelfCareSaturday 😉 What better way to enjoy this beautiful day than with the perfect picnic?! Picnic Perfection 👌 🍕 
#PapaJohns #Miami #Pizza #Mood #Saturday #Love #Picnic #Perfection https://t.co/jPd0kzEQPk",1
@PapaJohns only after we reheated them. 😦,0
@faboobsgotmoves @PapaJohns @dominos Oh no! Please submit your info at https://t.co/UkxiRDjxoF so we can have a member of our internal teams reach out.,0
"@rebekah_rae @PapaJohns I got a ""weird Alice tweeted for the first time in a while"" notification on this and I'm glad it was this content",1
